subject_id,T0,T2,T3,T6,T10
99692018,[0. 0. 0. 3.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
99692021,[7. 0. 0. 0.],[3. 4. 0.],[0. 0. 0.],[2. 0. 0. 5.],[0. 0. 0. 0.]
99692026,[3. 0. 0. 4.],[3. 0. 0.],[0. 0. 0.],[0. 3. 0. 0.],[0. 0. 0. 0.]
99692034,[5. 0. 1. 1.],[6. 0. 0.],[1. 0. 0.],[0. 3. 3. 0.],[0. 0. 1. 0.]
99692036,[2. 1. 0. 4.],[2. 0. 0.],[1. 0. 0.],[0. 2. 0. 0.],[0. 0. 0. 1.]
99692038,[0. 6. 1. 0.],[1. 0. 0.],[0. 7. 0.],[0. 1. 0. 0.],[0. 1. 0. 6.]
99692041,[0. 7. 0. 0.],[0. 0. 0.],[0. 7. 0.],[0. 0. 0. 0.],[0. 1. 0. 6.]
99692045,[0. 3. 0. 4.],[0. 0. 0.],[0. 3. 0.],[0. 0. 0. 0.],[0. 0. 0. 3.]
99692051,[2. 0. 5. 0.],[6. 0. 1.],[0. 5. 0.],[0. 1. 0. 6.],[0. 2. 0. 3.]
99692052,[0. 3. 0. 4.],[0. 0. 0.],[0. 2. 1.],[0. 0. 0. 0.],[0. 1. 0. 2.]
99692053,[7. 0. 0. 0.],[7. 0. 0.],[0. 0. 0.],[0. 1. 0. 6.],[0. 0. 0. 0.]
99692054,[0. 0. 0. 3.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
99692055,[3. 0. 3. 1.],[0. 0. 6.],[0. 3. 0.],[1. 1. 0. 4.],[0. 0. 1. 2.]
99692058,[1. 3. 2. 1.],[2. 0. 1.],[0. 5. 0.],[0. 1. 1. 1.],[0. 2. 0. 3.]
99692059,[6. 0. 0. 1.],[5. 1. 0.],[0. 0. 0.],[1. 3. 2. 0.],[0. 0. 0. 0.]
99692060,[7. 0. 0. 0.],[7. 0. 0.],[0. 0. 0.],[0. 3. 4. 0.],[0. 0. 0. 0.]
99692062,[0. 0. 0. 3.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
99692063,[0. 0. 0. 3.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
99692071,[0. 0. 0. 3.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
99692073,[0. 0. 0. 3.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
99692079,[0. 0. 2. 5.],[0. 1. 1.],[0. 1. 1.],[2. 0. 0. 0.],[0. 0. 2. 0.]
99692081,[0. 0. 0. 3.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
99692082,[0. 0. 0. 3.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
99692091,[0. 0. 0. 3.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
99692095,[0. 0. 0. 3.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
99692097,[0. 0. 0. 3.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
99692100,[0. 0. 0. 3.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
99692101,[0. 0. 0. 3.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
99692103,[0. 0. 0. 4.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
99692105,[0. 0. 0. 3.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
99692106,[1. 0. 5. 1.],[5. 0. 1.],[0. 5. 0.],[0. 3. 3. 0.],[0. 1. 0. 4.]
99692108,[0. 6. 0. 1.],[0. 0. 0.],[0. 6. 0.],[0. 0. 0. 0.],[0. 0. 0. 6.]
99692109,[0. 7. 0. 0.],[0. 0. 0.],[0. 7. 0.],[0. 0. 0. 0.],[0. 0. 1. 6.]
99692110,[0. 1. 5. 1.],[5. 0. 0.],[0. 6. 0.],[0. 0. 0. 5.],[0. 1. 0. 5.]
99692112,[6. 1. 0. 0.],[4. 0. 2.],[1. 0. 0.],[0. 1. 0. 5.],[0. 1. 0. 0.]
99692114,[5. 1. 0. 1.],[4. 1. 0.],[0. 1. 0.],[0. 2. 1. 2.],[0. 0. 1. 0.]
99692115,[0. 0. 0. 3.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
99692116,[7. 0. 0. 0.],[7. 0. 0.],[0. 0. 0.],[2. 0. 0. 5.],[0. 0. 0. 0.]
99692122,[0. 0. 0. 3.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
99692126,[2. 0. 1. 4.],[2. 1. 0.],[0. 1. 0.],[0. 1. 0. 2.],[0. 0. 0. 1.]
99692130,[5. 0. 1. 1.],[5. 0. 1.],[0. 0. 1.],[0. 5. 1. 0.],[0. 0. 1. 0.]
99692132,[6. 0. 0. 1.],[4. 1. 1.],[0. 0. 0.],[0. 1. 0. 5.],[0. 0. 0. 0.]
99692137,[4. 1. 1. 1.],[5. 0. 0.],[2. 0. 0.],[0. 0. 0. 5.],[0. 0. 0. 2.]
99692143,[5. 0. 1. 1.],[5. 1. 0.],[1. 0. 0.],[1. 2. 0. 3.],[0. 0. 1. 0.]
99692146,[3. 0. 0. 4.],[3. 0. 0.],[0. 0. 0.],[0. 0. 0. 3.],[0. 0. 0. 0.]
99692151,[1. 1. 2. 3.],[3. 0. 0.],[0. 1. 2.],[1. 1. 1. 0.],[0. 2. 1. 0.]
99692154,[7. 0. 0. 0.],[7. 0. 0.],[0. 0. 0.],[0. 4. 3. 0.],[0. 0. 0. 0.]
99692155,[0. 0. 0. 3.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
99692156,[0. 0. 0. 3.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
99692157,[0. 0. 0. 3.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
99692159,[0. 0. 0. 3.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
99692160,[0. 0. 0. 3.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
99692161,[0. 0. 1. 6.],[0. 0. 1.],[0. 1. 0.],[0. 1. 0. 0.],[1. 0. 0. 0.]
99692162,[7. 0. 0. 0.],[7. 0. 0.],[0. 0. 0.],[1. 1. 1. 4.],[0. 0. 0. 0.]
99692163,[1. 3. 1. 2.],[0. 1. 1.],[0. 4. 0.],[0. 1. 1. 0.],[0. 1. 1. 2.]
99692167,[5. 0. 2. 0.],[1. 1. 5.],[0. 2. 0.],[0. 0. 2. 5.],[0. 0. 0. 2.]
99692168,[0. 0. 0. 3.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
99692172,[2. 1. 0. 4.],[0. 1. 1.],[1. 0. 0.],[1. 0. 0. 1.],[1. 0. 0. 0.]
99692175,[0. 6. 0. 1.],[0. 0. 0.],[0. 6. 0.],[0. 0. 0. 0.],[0. 0. 0. 6.]
99692178,[6. 0. 1. 0.],[3. 0. 4.],[0. 1. 0.],[0. 0. 0. 7.],[0. 0. 0. 1.]
99692182,[1. 2. 1. 3.],[1. 1. 0.],[0. 2. 1.],[0. 0. 0. 2.],[0. 0. 1. 2.]
99692184,[6. 0. 1. 0.],[7. 0. 0.],[0. 1. 0.],[0. 2. 0. 5.],[0. 0. 0. 1.]
99692190,[2. 0. 5. 0.],[6. 0. 1.],[0. 5. 0.],[1. 0. 2. 4.],[0. 0. 1. 4.]
99692193,[3. 0. 4. 0.],[6. 0. 1.],[0. 4. 0.],[0. 0. 0. 7.],[0. 0. 0. 4.]
99692195,[4. 2. 1. 0.],[4. 1. 0.],[0. 2. 1.],[0. 0. 0. 5.],[1. 0. 1. 1.]
99692198,[3. 1. 3. 0.],[5. 0. 1.],[2. 2. 0.],[0. 0. 2. 4.],[0. 1. 0. 3.]
99692199,[3. 1. 1. 2.],[2. 1. 1.],[1. 0. 1.],[0. 0. 1. 3.],[1. 1. 0. 0.]
99692200,[0. 5. 1. 1.],[1. 0. 0.],[0. 6. 0.],[0. 0. 1. 0.],[0. 0. 1. 5.]
99692201,[4. 0. 3. 0.],[7. 0. 0.],[1. 2. 0.],[0. 2. 2. 3.],[0. 2. 0. 1.]
99692202,[6. 0. 1. 0.],[2. 4. 1.],[0. 1. 0.],[0. 1. 1. 5.],[0. 0. 0. 1.]
99692203,[3. 0. 4. 0.],[6. 0. 1.],[0. 4. 0.],[1. 1. 1. 4.],[0. 0. 1. 3.]
99692204,[0. 4. 0. 3.],[0. 0. 0.],[1. 3. 0.],[0. 0. 0. 0.],[0. 2. 0. 2.]
99692205,[7. 0. 0. 0.],[7. 0. 0.],[0. 0. 0.],[0. 1. 3. 3.],[0. 0. 0. 0.]
99692207,[7. 0. 0. 0.],[7. 0. 0.],[0. 0. 0.],[2. 3. 2. 0.],[0. 0. 0. 0.]
99692210,[2. 0. 0. 5.],[2. 0. 0.],[0. 0. 0.],[0. 0. 0. 2.],[0. 0. 0. 0.]
99692212,[0. 0. 0. 3.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
99692214,[0. 0. 0. 3.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
99692217,[0. 0. 0. 3.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
99692224,[0. 0. 0. 3.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
99692227,[0. 0. 0. 3.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
99692229,[7. 0. 0. 0.],[7. 0. 0.],[0. 0. 0.],[3. 2. 2. 0.],[0. 0. 0. 0.]
99692231,[7. 0. 0. 0.],[7. 0. 0.],[0. 0. 0.],[0. 3. 2. 2.],[0. 0. 0. 0.]
99692233,[0. 6. 0. 1.],[0. 0. 0.],[0. 6. 0.],[0. 0. 0. 0.],[0. 0. 0. 6.]
99692239,[0. 6. 0. 1.],[0. 0. 0.],[0. 6. 0.],[0. 0. 0. 0.],[0. 1. 0. 5.]
99692240,[1. 2. 4. 0.],[2. 2. 1.],[2. 4. 0.],[0. 3. 1. 1.],[0. 6. 0. 0.]
99692241,[7. 0. 0. 0.],[7. 0. 0.],[0. 0. 0.],[1. 2. 4. 0.],[0. 0. 0. 0.]
99692242,[5. 0. 0. 3.],[5. 0. 0.],[0. 0. 0.],[1. 1. 0. 3.],[0. 0. 0. 0.]
99692243,[5. 1. 0. 1.],[5. 0. 0.],[1. 0. 0.],[1. 3. 1. 0.],[0. 0. 1. 0.]
99692244,[7. 0. 0. 0.],[5. 0. 2.],[0. 0. 0.],[0. 1. 0. 6.],[0. 0. 0. 0.]
99692245,[5. 0. 1. 1.],[6. 0. 0.],[1. 0. 0.],[0. 1. 1. 4.],[0. 0. 1. 0.]
99692246,[2. 1. 3. 1.],[5. 0. 0.],[0. 4. 0.],[0. 2. 2. 1.],[0. 1. 1. 2.]
99692247,[4. 0. 2. 1.],[6. 0. 0.],[0. 2. 0.],[0. 1. 5. 0.],[0. 1. 0. 1.]
99692248,[0. 0. 0. 3.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
99692253,[2. 0. 0. 5.],[1. 1. 0.],[0. 0. 0.],[1. 0. 1. 0.],[0. 0. 0. 0.]
99692254,[2. 2. 1. 2.],[3. 0. 0.],[1. 0. 2.],[0. 1. 0. 2.],[0. 2. 0. 1.]
99692257,[0. 0. 0. 3.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
99692260,[0. 0. 0. 3.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
99692262,[0. 0. 0. 3.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
99692269,[0. 1. 1. 5.],[1. 0. 0.],[1. 1. 0.],[0. 1. 0. 0.],[0. 1. 0. 1.]
99692272,[0. 0. 0. 3.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
99692274,[0. 0. 0. 3.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
99692277,[0. 0. 0. 3.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
99692280,[0. 0. 0. 3.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
99692284,[3. 0. 2. 2.],[4. 0. 1.],[0. 2. 0.],[0. 2. 0. 3.],[0. 2. 0. 0.]
99692285,[0. 0. 0. 3.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
99692286,[1. 0. 0. 6.],[1. 0. 0.],[0. 0. 0.],[0. 1. 0. 0.],[0. 0. 0. 0.]
99692287,[5. 0. 1. 1.],[5. 0. 1.],[0. 0. 1.],[0. 1. 0. 5.],[0. 1. 0. 0.]
99692288,[0. 0. 0. 3.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
99692290,[7. 0. 0. 0.],[6. 1. 0.],[0. 0. 0.],[0. 2. 0. 5.],[0. 0. 0. 0.]
99692291,[0. 6. 0. 1.],[0. 0. 0.],[0. 6. 0.],[0. 0. 0. 0.],[0. 2. 3. 1.]
99692292,[0. 4. 0. 3.],[0. 0. 0.],[0. 4. 0.],[0. 0. 0. 0.],[0. 4. 0. 0.]
99692296,[0. 0. 0. 3.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
99692297,[7. 0. 0. 0.],[7. 0. 0.],[0. 0. 0.],[0. 0. 0. 7.],[0. 0. 0. 0.]
99692303,[0. 0. 0. 3.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
99692305,[0. 0. 0. 3.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
99692308,[2. 4. 0. 1.],[0. 2. 0.],[0. 4. 0.],[0. 0. 0. 2.],[0. 0. 0. 4.]
99692314,[5. 1. 0. 2.],[5. 0. 0.],[0. 0. 1.],[0. 4. 1. 0.],[0. 1. 0. 0.]
99692315,[4. 1. 0. 2.],[3. 1. 0.],[1. 0. 0.],[0. 2. 0. 2.],[0. 0. 0. 1.]
99692319,[7. 0. 0. 0.],[6. 1. 0.],[0. 0. 0.],[0. 2. 2. 3.],[0. 0. 0. 0.]
99692323,[7. 0. 0. 0.],[7. 0. 0.],[0. 0. 0.],[0. 1. 1. 5.],[0. 0. 0. 0.]
99692328,[1. 0. 0. 6.],[1. 0. 0.],[0. 0. 0.],[0. 0. 0. 1.],[0. 0. 0. 0.]
99692329,[6. 0. 1. 0.],[6. 0. 1.],[0. 1. 0.],[0. 1. 0. 6.],[0. 0. 1. 0.]
99692330,[1. 0. 4. 2.],[4. 0. 1.],[0. 4. 0.],[0. 0. 2. 3.],[0. 3. 0. 1.]
99692331,[6. 0. 0. 1.],[6. 0. 0.],[0. 0. 0.],[1. 2. 0. 3.],[0. 0. 0. 0.]
99692333,[3. 0. 0. 4.],[3. 0. 0.],[0. 0. 0.],[0. 2. 0. 1.],[0. 0. 0. 0.]
99692334,[5. 1. 0. 1.],[5. 0. 0.],[0. 1. 0.],[1. 1. 2. 1.],[0. 0. 0. 1.]
99692335,[0. 0. 0. 3.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
99692336,[6. 0. 1. 0.],[6. 0. 1.],[0. 0. 1.],[0. 1. 0. 6.],[0. 1. 0. 0.]
99692338,[0. 0. 0. 3.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
99692339,[6. 0. 0. 1.],[1. 5. 0.],[0. 0. 0.],[0. 1. 0. 5.],[0. 0. 0. 0.]
99692345,[7. 0. 0. 0.],[4. 2. 1.],[0. 0. 0.],[0. 0. 0. 7.],[0. 0. 0. 0.]
99692348,[3. 1. 0. 3.],[0. 3. 0.],[0. 1. 0.],[0. 0. 0. 3.],[0. 0. 0. 1.]
99692350,[6. 0. 0. 1.],[0. 6. 0.],[0. 0. 0.],[0. 0. 0. 6.],[0. 0. 0. 0.]
99692354,[5. 0. 0. 2.],[0. 0. 5.],[0. 0. 0.],[0. 0. 0. 5.],[0. 0. 0. 0.]
99692356,[4. 0. 0. 3.],[0. 4. 0.],[0. 0. 0.],[0. 0. 0. 4.],[0. 0. 0. 0.]
99692365,[6. 0. 1. 0.],[6. 0. 1.],[0. 1. 0.],[0. 1. 0. 6.],[0. 0. 1. 0.]
99692367,[0. 2. 5. 0.],[5. 0. 0.],[0. 7. 0.],[2. 0. 2. 1.],[0. 7. 0. 0.]
99692370,[7. 0. 0. 0.],[7. 0. 0.],[0. 0. 0.],[0. 2. 0. 5.],[0. 0. 0. 0.]
99692373,[0. 6. 0. 1.],[0. 0. 0.],[1. 5. 0.],[0. 0. 0. 0.],[0. 2. 0. 4.]
99692375,[4. 1. 0. 2.],[4. 0. 0.],[0. 0. 1.],[0. 0. 0. 4.],[1. 0. 0. 0.]
99692377,[8. 0. 0. 0.],[3. 5. 0.],[0. 0. 0.],[0. 0. 0. 8.],[0. 0. 0. 0.]
99692378,[2. 3. 1. 1.],[0. 3. 0.],[0. 4. 0.],[0. 0. 3. 0.],[0. 1. 3. 0.]
99692379,[5. 0. 2. 0.],[0. 7. 0.],[0. 2. 0.],[0. 0. 6. 1.],[0. 1. 1. 0.]
99692380,[2. 1. 2. 2.],[1. 2. 1.],[0. 3. 0.],[0. 0. 0. 4.],[0. 2. 0. 1.]
99692381,[1. 2. 3. 1.],[2. 2. 0.],[0. 5. 0.],[0. 0. 0. 4.],[0. 1. 0. 4.]
99692382,[3. 0. 3. 1.],[2. 3. 1.],[0. 3. 0.],[0. 1. 0. 5.],[0. 0. 0. 3.]
99692384,[6. 0. 0. 1.],[1. 2. 3.],[0. 0. 0.],[0. 2. 0. 4.],[0. 0. 0. 0.]
99692388,[0. 0. 2. 5.],[2. 0. 0.],[1. 1. 0.],[0. 0. 0. 2.],[0. 0. 0. 2.]
99692390,[4. 2. 0. 1.],[2. 2. 0.],[0. 2. 0.],[0. 0. 0. 4.],[0. 0. 0. 2.]
99692392,[5. 0. 0. 2.],[0. 5. 0.],[0. 0. 0.],[0. 1. 0. 4.],[0. 0. 0. 0.]
99692398,[0. 0. 0. 3.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
99692400,[0. 0. 0. 3.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
99692408,[0. 0. 0. 3.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
99692409,[5. 0. 1. 1.],[5. 1. 0.],[0. 1. 0.],[0. 2. 2. 2.],[0. 1. 0. 0.]
99692411,[0. 0. 0. 3.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
99692415,[3. 0. 4. 0.],[6. 1. 0.],[0. 4. 0.],[0. 4. 2. 1.],[0. 1. 1. 2.]
99692417,[0. 6. 0. 1.],[0. 0. 0.],[0. 6. 0.],[0. 0. 0. 0.],[0. 2. 0. 4.]
99692421,[0. 6. 1. 0.],[1. 0. 0.],[2. 5. 0.],[0. 0. 0. 1.],[0. 3. 0. 4.]
99692422,[0. 6. 1. 0.],[1. 0. 0.],[0. 7. 0.],[1. 0. 0. 0.],[0. 4. 0. 3.]
99692423,[3. 0. 1. 3.],[4. 0. 0.],[1. 0. 0.],[0. 3. 0. 1.],[0. 1. 0. 0.]
99692424,[2. 0. 1. 4.],[2. 1. 0.],[0. 1. 0.],[0. 2. 0. 1.],[0. 0. 1. 0.]
99692425,[5. 0. 0. 2.],[5. 0. 0.],[0. 0. 0.],[0. 0. 0. 5.],[0. 0. 0. 0.]
99692427,[5. 0. 1. 1.],[2. 4. 0.],[1. 0. 0.],[0. 0. 0. 6.],[0. 0. 0. 1.]
99692428,[6. 0. 0. 1.],[3. 2. 1.],[0. 0. 0.],[0. 0. 0. 6.],[0. 0. 0. 0.]
99692429,[0. 0. 0. 3.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
99692433,[0. 0. 0. 3.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
99692434,[0. 6. 1. 0.],[0. 1. 0.],[0. 6. 1.],[0. 1. 0. 0.],[0. 3. 0. 4.]
99692444,[0. 0. 0. 3.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
99692447,[5. 0. 0. 2.],[0. 5. 0.],[0. 0. 0.],[0. 0. 0. 5.],[0. 0. 0. 0.]
99692449,[0. 1. 4. 2.],[4. 0. 0.],[4. 1. 0.],[1. 0. 0. 3.],[0. 0. 1. 4.]
99692451,[7. 0. 0. 0.],[7. 0. 0.],[0. 0. 0.],[0. 3. 0. 4.],[0. 0. 0. 0.]
99692454,[4. 0. 0. 3.],[4. 0. 0.],[0. 0. 0.],[0. 1. 3. 0.],[0. 0. 0. 0.]
99692461,[0. 0. 0. 3.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
99692465,[0. 0. 0. 3.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
99692466,[3. 0. 0. 4.],[3. 0. 0.],[0. 0. 0.],[0. 1. 0. 2.],[0. 0. 0. 0.]
99692467,[0. 0. 0. 3.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
99692468,[5. 1. 0. 1.],[5. 0. 0.],[1. 0. 0.],[1. 0. 0. 4.],[1. 0. 0. 0.]
99692469,[6. 0. 0. 1.],[3. 0. 3.],[0. 0. 0.],[0. 0. 0. 6.],[0. 0. 0. 0.]
99692470,[6. 0. 0. 1.],[6. 0. 0.],[0. 0. 0.],[0. 2. 1. 3.],[0. 0. 0. 0.]
99692471,[0. 6. 1. 0.],[0. 0. 1.],[2. 5. 0.],[0. 1. 0. 0.],[1. 3. 0. 3.]
99692472,[1. 0. 0. 6.],[1. 0. 0.],[0. 0. 0.],[0. 1. 0. 0.],[0. 0. 0. 0.]
99692473,[0. 0. 0. 3.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
99692476,[0. 1. 4. 2.],[3. 0. 1.],[0. 5. 0.],[0. 1. 0. 3.],[0. 1. 2. 2.]
99692482,[7. 0. 0. 0.],[6. 1. 0.],[0. 0. 0.],[0. 0. 0. 7.],[0. 0. 0. 0.]
99692484,[6. 0. 0. 1.],[6. 0. 0.],[0. 0. 0.],[1. 1. 0. 4.],[0. 0. 0. 0.]
99692486,[3. 0. 2. 2.],[5. 0. 0.],[0. 2. 0.],[0. 1. 1. 3.],[0. 0. 0. 2.]
99692488,[4. 1. 1. 1.],[5. 0. 0.],[0. 2. 0.],[0. 1. 0. 4.],[0. 1. 0. 1.]
99692494,[4. 0. 0. 3.],[4. 0. 0.],[0. 0. 0.],[0. 0. 0. 4.],[0. 0. 0. 0.]
99692498,[0. 5. 1. 1.],[1. 0. 0.],[0. 6. 0.],[0. 0. 0. 1.],[0. 0. 0. 6.]
99692500,[5. 0. 1. 1.],[6. 0. 0.],[0. 0. 1.],[0. 1. 0. 5.],[0. 1. 0. 0.]
99692503,[7. 0. 0. 0.],[6. 1. 0.],[0. 0. 0.],[0. 0. 0. 7.],[0. 0. 0. 0.]
99692506,[6. 0. 0. 1.],[3. 0. 3.],[0. 0. 0.],[0. 0. 1. 5.],[0. 0. 0. 0.]
99692507,[4. 0. 1. 2.],[5. 0. 0.],[0. 1. 0.],[0. 0. 0. 5.],[0. 0. 0. 1.]
99692508,[5. 0. 0. 2.],[5. 0. 0.],[0. 0. 0.],[1. 1. 0. 3.],[0. 0. 0. 0.]
99692509,[4. 0. 2. 1.],[5. 1. 0.],[0. 2. 0.],[0. 3. 2. 1.],[0. 2. 0. 0.]
99692510,[5. 0. 2. 0.],[7. 0. 0.],[0. 2. 0.],[0. 0. 0. 7.],[0. 0. 0. 2.]
99692511,[7. 0. 0. 0.],[7. 0. 0.],[0. 0. 0.],[0. 1. 1. 5.],[0. 0. 0. 0.]
99692512,[3. 0. 1. 3.],[3. 1. 0.],[0. 1. 0.],[1. 2. 0. 1.],[0. 1. 0. 0.]
99692513,[0. 0. 0. 3.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
99692514,[0. 0. 0. 3.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
99692518,[0. 0. 0. 3.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
99692521,[0. 0. 0. 3.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
99692523,[0. 0. 0. 3.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
99692530,[2. 1. 1. 3.],[1. 2. 0.],[0. 2. 0.],[0. 1. 1. 1.],[0. 0. 1. 1.]
99692531,[1. 0. 0. 6.],[1. 0. 0.],[0. 0. 0.],[0. 1. 0. 0.],[0. 0. 0. 0.]
99692536,[0. 0. 0. 3.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
99692539,[4. 1. 2. 0.],[5. 1. 0.],[3. 0. 0.],[0. 3. 1. 2.],[1. 0. 2. 0.]
99692541,[4. 0. 1. 2.],[4. 0. 1.],[0. 1. 0.],[0. 2. 0. 3.],[0. 0. 1. 0.]
99692546,[4. 1. 1. 1.],[4. 0. 1.],[2. 0. 0.],[0. 4. 0. 1.],[0. 2. 0. 0.]
99692547,[0. 0. 0. 3.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
99692548,[1. 1. 0. 5.],[0. 1. 0.],[0. 1. 0.],[0. 1. 0. 0.],[0. 0. 0. 1.]
99692549,[1. 1. 3. 2.],[3. 1. 0.],[0. 4. 0.],[1. 0. 0. 3.],[1. 0. 0. 3.]
99692550,[6. 0. 0. 1.],[6. 0. 0.],[0. 0. 0.],[0. 0. 0. 6.],[0. 0. 0. 0.]
99692551,[7. 0. 0. 0.],[2. 2. 3.],[0. 0. 0.],[1. 0. 0. 6.],[0. 0. 0. 0.]
99692552,[7. 0. 0. 0.],[6. 0. 1.],[0. 0. 0.],[0. 2. 0. 5.],[0. 0. 0. 0.]
99692556,[3. 0. 2. 2.],[2. 2. 1.],[1. 1. 0.],[0. 0. 0. 5.],[0. 0. 0. 2.]
99692560,[3. 2. 0. 2.],[2. 1. 0.],[0. 2. 0.],[0. 0. 0. 3.],[0. 1. 0. 1.]
99692561,[3. 0. 0. 4.],[1. 2. 0.],[0. 0. 0.],[0. 0. 0. 3.],[0. 0. 0. 0.]
